السعر,الموديل,موديل سنة,لون السيارة,قوة الماتور,عدد الركاب,عداد السيارة,أصحاب سابقون,أصل السيارة,رخصة السيارة,نوع الوقود,نوع الجير,الزجاج,سعر التأمين,وسادة حماية هوائية,فرش جلد,جنطات مغنيسيوم,فتحة سقف,مسجل CD,إغلاق مركزي,مُكيّف,جهاز إنذار
98000.0,هونداي توسان,2016,فضي ,2000.0,4+1 ,82000 ,يد اولى ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3055,1,1,1,0,1,1,1,1
80000.0,اوبل استرا,2016,ذهبي ,1400.0,4+1 ,39000 ,يد اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2435,1,0,1,1,1,1,1,0
57000.0,فولكسفاجن جولف,2009,سكني ,1600.0,4+1 ,,,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2340,1,1,1,0,1,1,1,1
140000.0,فولكسفاجن باسات,2015,أسود ,2000.0,4+1 ,٧٠ ,١ ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3791,1,1,1,1,1,1,1,1
45000.0,كيا برايد,2007,أزرق ,1600.0,4+1 ,"83,000 كيلومتر ",يد ثانية ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,1,1,1,1,1,1,1
50000.0,سكودا اوكتافيا,2008,أبيض ,1900.0,,,,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,1,0,0,0,1,1,1,0
60000.0,مرسيدس C200,2004,أزرق سماوي ,2000.0,4+1 ,١١١١ ,٤ ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2390,0,0,1,1,0,1,1,0
64000.0,هونداي اكسنت,2017,أبيض ,1400.0,4+1 ,٢٣ الف ,1 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2155,1,1,1,1,1,1,1,0
58000.0,فولكسفاجن كادي,2011,فضي ,1600.0,4+1 ,١٢٧٠٠٠ ,يد ثانيه ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2355,1,1,0,0,1,1,1,1
28000.0,كيا سييد,2009,أبيض ,1600.0,4+1 ,180 ,3 ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,1,1,0,0,1,1,1,0
10000.0,اوبل كاديت,1983,أخضر ,1300.0,4+1 ,٧٧٧٧٧٧٧ ,4 ,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,1017,1,0,0,0,0,1,0,0
37000.0,اوبل كورسا,2009,أسود ,1400.0,4+1 ,,,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,1,0,0,1,1,1,0
57000.0,فولكسفاجن بولو,2016,أسود ,1200.0,4+1 ,٦٦٦٠٠ ,٢ ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,0,1,0,1,1,1,1
55000.0,كيا سورينتو,2007,أسود ميتالك ,2400.0,,999999 ,3 ,خصوصي ,فلسطينية ,ديزل ,نصف اوتوماتيك ,الكتروني ,2690,1,1,1,1,1,1,1,1
60000.0,فولكسفاجن CC,2014,بني ,1400.0,4+1 , 65000 ,يد ثانية ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2085,1,1,1,1,1,1,1,1
115000.0,بي ام دبليو 740,2008,رمادي ,4000.0,4+1 ,,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,3703,1,1,1,1,1,1,1,1
114000.0,كيا سورينتو,2013,فضي ,2200.0,6+1 ,11000 ,اولى ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3685,1,1,1,1,1,1,1,1
135000.0,بي ام دبليو 320,2015,سكني ,2000.0,4+1 ,90 ,يد ثانيه ,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,3703,1,1,1,1,1,1,1,1
250000.0,اودي Q7,2015,بني ,3000.0,6+1 ,112000 ,اولى ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,6065,1,1,1,1,1,1,1,1
62000.0,كيا برايد,2015,أحمر ,1400.0,,43 ألف كيلومتر ,يد أولى،... ,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,2120,1,1,1,0,1,1,1,1
65000.0,كيا سورينتو,2007,أبيض ,2500.0,6+1 ,,,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2828,0,1,1,1,1,1,0,0
22000.0,اوبل استرا,1997,أبيض ,1400.0,,,,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,1017,1,0,0,0,0,1,1,1
8000.0,هونداي اكسنت,2016,رمادي ,1600.0,4+1 ,60000 ,1 ,خصوصي ,نمرة صفراء ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,1,1,1,1,1,1,1
61000.0,هونداي اكسنت,2015,أبيض ,1400.0,4+1 ,95000 ,صفر ,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,2103,1,1,1,0,1,1,1,1
50000.0,اوبل كورسا,2016,أسود ,1400.0,,85000 ,2 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,1,1,0,0,1,1,1
30000.0,اوبل كورسا,2008,كحلي ,1400.0,4+1 ,00000 ,٣ ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,1,1,0,1,1,1,1
40000.0,فولكسفاجن كرافيل,2004,برتقالي ,2500.0,7+1 , 220 ,2 ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2690,1,0,0,0,1,0,1,0
105000.0,سكودا سوبيرب,2014,بني ,2000.0,4+1 ,,,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3178,1,1,1,0,1,1,1,1
30000.0,ميتسوبيشي I300,2009,أبيض ,2200.0,4+1 ,60000 ,اولى ,حكومي ,فلسطينية ,بنزين ,عادي ,يدوي ,2690,0,1,0,0,0,0,1,0
12500.0,فيات اونو,1984,أبيض ,1100.0,4+1 ,,١١ ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1017,1,1,1,0,1,0,1,0
150000.0,نيسان كشكاي,2017,أبيض ,1200.0,4+1 ,25000 ,صفر  ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,3661,1,1,1,0,1,1,1,0
44000.0,كيا مورننغ,2016,فضي ,1000.0,4+1 ,130000 ,يد ثانيه  ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1935,1,1,1,0,1,1,1,1
270000.0,مرسيدس E250,2018,أبيض ,2000.0,4+1 ,50000 ,يد اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,6065,1,1,1,1,1,1,1,1
24000.0,فولكسفاجن بولو,2000,رصاصي ,1600.0,4+1 ,280 ,يد اولى  ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1170,0,0,0,0,1,1,1,1
95000.0,فورد ترانزيت,2012,أبيض ,2200.0,7+1 ,,يد اولى ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,3353,1,0,0,0,1,1,1,0
