,السعر,الموديل,موديل سنة,لون السيارة,قوة الماتور,عدد الركاب,عداد السيارة,أصحاب سابقون,أصل السيارة,رخصة السيارة,نوع الوقود,نوع الجير,الزجاج,وسادة حماية هوائية,فرش جلد,جنطات مغنيسيوم,فتحة سقف,مسجل CD,إغلاق مركزي,مُكيّف,جهاز إنذار
6424,89900.0,هونداي فينيو,2021,أبيض عاجي ,1600.0,5.0,30.0,0.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6425,78000.0,فورد فوكس,2018,أبيض عاجي ,1500.0,5.0,81000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,0,1,1,1,1
6426,32000.0,كيا سييد,2011,أبيض ,1600.0,5.0,281021.0,2.0,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
6428,40000.0,هونداي اكسنت,2012,أبيض ,1600.0,7.0,500000.0,2.0,عمومي ,فلسطينية ,ديزل ,نصف اوتوماتيك ,الكتروني ,0,0,0,0,0,0,0,0
6429,124000.0,سيت ليون,2019,سكني ,1500.0,5.0,16000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6430,63000.0,مرسيدس C230,2008,فضي ,2500.0,5.0,160.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6431,85000.0,بي ام دبليو 316,2013,بني ,1600.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6432,85000.0,بيجو بارتنر,2018,سكني ,1600.0,6.0,72000.0,1.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,0,0,1,0,0,0,1,0
6433,115000.0,فولكسفاجن باسات,2016,سكني ,2000.0,5.0,127000.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6434,61000.0,سكودا اوكتافيا,2011,أبيض عاجي ,1600.0,5.0,290.0,3.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,0,1,0,1,1,1,1
6435,45000.0,بيجو برلنجو,2011,أبيض ,1600.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,0,0,1,0,1,1,1,1
6436,87000.0,مرسيدس سبرنتر,2008,أبيض ,2800.0,7.0,250.0,2.0,تجاري ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,0,1,1,1,1,1
6437,51000.0,رينو كليو,2016,فضي ,1200.0,5.0,59000.0,4.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6438,79000.0,بيجو بارتنر,2018,أبيض عاجي ,1600.0,5.0,170.0,1.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
6439,99000.0,هونداي توسان,2016,أبيض عاجي ,2000.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6440,78000.0,بيجو بارتنر,2018,رمادي ,1600.0,7.0,100000.0,1.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,0,0,0,1,1,1
6441,68000.0,كيا ريو,2017,أبيض ,1400.0,5.0,48000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,0,0,1,0,1,0
6442,29000.0,اوبل استرا,2006,ذهبي ,1600.0,5.0,150000.0,5.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,0,1,0,1,1,1,1
6444,78000.0,سكودا اوكتافيا,2015,كحلي ,1600.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,0,1,1,1,1,1,1
6445,165000.0,كيا سورينتو,2015,أبيض عاجي ,2200.0,7.0,88000.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6446,67000.0,فولكسفاجن جولف,2011,أسود ميتالك ,1400.0,5.0,185.0,3.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
6447,45000.0,فورد مونديو,2008,أخضر ,2260.0,5.0,120000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,0
6448,64000.0,فولكسفاجن كادي,2011,أحمر ,1600.0,7.0,200000.0,3.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,1,0,1,1,1,0
6449,45000.0,سيت ابيزا,2011,أصفر ,1400.0,5.0,65000.0,3.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,1,0,0,1,1,1,1
6450,132000.0,هونداي توسان,2020,أسود ميتالك ,2000.0,5.0,70000.0,0.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6451,80000.0,مرسيدس 240,2005,أزرق سماوي ,2600.0,5.0,200000.0,5.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,0
6452,110000.0,بي ام دبليو 320,2012,أزرق سماوي ,2000.0,5.0,120000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6453,55000.0,سكودا 2012 ,2012,أسود ,1600.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,0,0,1,0,1,0,1,1
6454,65000.0,بيجو بارتنر,2016,سكني ,1600.0,5.0,200000.0,1.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,1,0,1,1,1,0
6456,45000.0,اوبل كورسا,2016,أزرق ,1400.0,5.0,120.0,3.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,0,0,1,0,1,1,1,1
6457,170000.0,كيا سورينتو,2018,أبيض ,2200.0,8.0,5600.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6458,57000.0,كيا مورننغ,2019,بيج ,1000.0,5.0,24000.0,0.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6459,110000.0,سكودا اوكتافيا,2018,أسود ,1500.0,5.0,50000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6460,33000.0,هونداي افانتي,2006,أبيض ,1600.0,5.0,170000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,0
6461,110000.0,كيا سورينتو,2014,أسود ميتالك ,2200.0,7.0,130000.0,2.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6462,54000.0,كيا مورننغ,2018,بيج ,1000.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6463,45000.0,هونداي توسان,2008,فضي ,2000.0,5.0,200000.0,3.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,0,1,1,1,1,1,1,1
6464,37000.0,كيا سيراتو,2007,سكني ,1600.0,5.0,143.0,3.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6465,32000.0,كيا فورتي,2009,أسود ,1600.0,8.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6466,118000.0,سكودا سكالا,2021,أحمر ,1600.0,5.0,20.0,0.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6467,45000.0,بي ام دبليو BMW هلالي ,2003,سكني ,2000.0,5.0,1.0,1.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,0,1,1,1,1,1,1,0
6469,55000.0,كيا مورننغ,2018,أبيض ,1000.0,5.0,55000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6470,39000.0,سوبارو امبريزا,1997,أزرق ,1600.0,5.0,65000.0,3.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,1,1,1,1,1,1,1
6471,85000.0,سكودا اوكتافيا,2014,سكني ,1600.0,5.0,132000.0,3.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6472,180000.0,فولكسفاجن أماروك,2016,رمادي ,2000.0,6.0,65000.0,2.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,0,1,0,1,1,1,0
6473,5000.0,دراجة نارية جيو رايد ,2016,أسود ,150.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,0,0,0,0,0,0,0,0
6474,113000.0,فولكسفاجن أماروك,2011,أبيض عاجي ,2000.0,5.0,250.0,1.0,تجاري ,فلسطينية ,ديزل ,عادي ,الكتروني ,0,1,1,1,0,0,1,0
6475,54000.0,بيجو بارتنر,2014,بترولي ,1600.0,7.0,140.0,0.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
6476,65000.0,هونداي i30,2013,أسود ميتالك ,1600.0,5.0,103000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6477,68000.0,فولكسفاجن جولف,2011,أبيض ,1400.0,5.0,200000.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,0,1,0,1,1,1,1
6479,62000.0,فولكسفاجن CC,2017,أزرق ,1200.0,5.0,123000.0,4.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,0,1,0,1,1,1,1
6480,39000.0,فولكسفاجن بولو,2007,رمادي ,1400.0,5.0,204000.0,4.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,0,1,0,1,1,1,1
6481,31500.0,فولكسفاجن بولو,2005,أحمر ,1400.0,5.0,180.0,3.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,0,1,1,1,1
6482,58500.0,كيا برايد ,2016,فيراني ,1400.0,5.0,94500.0,3.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,0,1,0
6483,59000.0,فولكسفاجن جولف,2011,أبيض ,1600.0,5.0,140000.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,0,1,0,1,1,1,1
6484,70000.0,فولكسفاجن توران,2013,كحلي ,1600.0,7.0,179000.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,0,0,1,0,1,0,1,0
6485,5000.0,اوبل اسكونا,1987,رصاصي ,1600.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,0,0,0,0,0,0,0,0
6486,35000.0,فولكسفاجن LT,2002,أبيض عاجي ,2500.0,3.0,150000.0,3.0,تجاري ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,0,0,0,0,0,0,0
6488,13000.0,بيجو 306,1999,سكني ,1800.0,5.0,65000.0,3.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,0,0,1,0,1,0,0,0
6489,60000.0,فولكسفاجن بولو,2017,أسود ,1200.0,5.0,53000.0,4.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,0,1,0,1,1,1,1
6490,105000.0,هونداي فينيو,2020,بيج ,1600.0,5.0,51000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,0,0,0,0,0,0,0,0
6491,39000.0,فورد فيستا,2013,أبيض ,1250.0,5.0,185000.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,0,1,0,1,1,1,1
6492,45000.0,فولكسفاجن جولف,2006,سكني ,1600.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,0,0,1,0,0,1,1,0
6493,55000.0,بيجو بارتنر,2014,أبيض ,1600.0,5.0,225000.0,2.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,0,0,0,1,1,1,1
6494,68000.0,سكودا اوكتافيا,2013,أبيض ,1600.0,5.0,65000.0,2.0,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,1,1,1,1,1,1
6495,53000.0,هونداي اكسنت,2015,أبيض ,1400.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,0
6496,95000.0,داف 45,2004,أبيض ,1000.0,3.0,65000.0,2.0,تجاري ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,0,0,0,1,0,1,0
6497,160000.0,مرسيدس E250,2011,أسود ميتالك ,1800.0,4.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6498,120000.0,سيت ليون,2017,أزرق ,1400.0,6.0,60000.0,2.0,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6499,93000.0,فولكسفاجن جولف,2017,أبيض ,1400.0,5.0,105000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6500,149999.0,فولكسفاجن باسات,2016,سكني ,2000.0,5.0,91000.0,6.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6501,119000.0,هونداي توسان,2019,فيراني ,2000.0,5.0,60000.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6502,130000.0,هونداي سانتافيه,2016,سكني ,2200.0,7.0,90000.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6503,127000.0,فولكسفاجن كادي,2019,أبيض عاجي ,2000.0,5.0,123.0,1.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,0,0,0,1,1,1,1
6504,112000.0,كيا اوبتيما,2019,أبيض ,2000.0,5.0,25000.0,0.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,0,1,0,0,1,1
6506,115000.0,هونداي كونا,2020,أسود ميتالك ,1600.0,5.0,30000.0,0.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6507,40000.0,ميتسوبيشي باجيرو,2001,أسود ,2500.0,5.0,65000.0,2.0,خصوصي ,نمرة صفراء ,ديزل ,اوتوماتيك ,الكتروني ,0,1,1,0,0,0,1,0
6508,62000.0,فولكسفاجن كرافيل,2008,أبيض ,2500.0,8.0,65000.0,2.0,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,0,1,0,1,1,1,0
6509,84000.0,نيسان ميكرا,2019,أزرق ,1000.0,5.0,28654.0,0.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6510,26000.0,بيجو 207,2009,أحمر ,1600.0,5.0,65000.0,4.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,0,0,0,0,0,0,0,0
6511,91999.0,فولكسفاجن بولو,2019,أبيض ,1000.0,5.0,60000.0,0.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,0,0,1,1,0,1,1,1
6512,74000.0,فولكسفاجن باسات,2012,أسود ميتالك ,1800.0,5.0,150000.0,4.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6513,164999.0,سيت أتيكا,2021,فيراني ,1500.0,5.0,46000.0,0.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,1,1,1,1,1
6514,93000.0,سيت ليون,2019,فيراني ,1200.0,5.0,80.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,0,0,1,1,1
6515,139000.0,سكودا سوبيرب,2018,أسود ,2000.0,5.0,11000.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,0,1,0,1,1,1,1
6516,165000.0,كيا سورينتو,2019,بترولي ,2200.0,7.0,62000.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6517,99999.0,هونداي كونا,2018,سكني ,1600.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6518,75000.0,بي ام دبليو x3,2008,ذهبي ,2500.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6520,69000.0,هونداي اكسنت,2017,فضي ,1400.0,5.0,57000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6521,55000.0,سكودا اوكتافيا,2011,أسود ,1600.0,5.0,2000.0,2.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,0,0,1,1,1,1
6522,165000.0,هونداي سانتافيه,2019,أبيض ,2000.0,7.0,49000.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6523,60000.0,فولكسفاجن CC,2017,أبيض ,1200.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,0,0,1,0,1,0,0,0
6524,120000.0,كيا سبورتاج,2018,بني ,2000.0,5.0,61000.0,2.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6525,120000.0,كيا سبورتاج,2017,سكني ,2000.0,5.0,40000.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6526,46000.0,اوبل كورسا,2016,فيراني ,1400.0,5.0,107.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
6527,65000.0,هونداي توسان,2011,فضي ,2000.0,5.0,180.0,5.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6528,44000.0,هونداي سانتافيه,2008,فضي ,2200.0,7.0,250.0,4.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6529,130000.0,هونداي توسان,2018,فيراني ,2000.0,5.0,45000.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,0,1,0,0,1,1,1
6530,55000.0,اوبل كورسا,2016,أبيض ,1400.0,5.0,80000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,0,1,1,1,1
6531,57000.0,سكودا رابيد,2013,أبيض عاجي ,1600.0,5.0,65000.0,2.0,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,0,0,0,0,0,0,0,0
6532,163000.0,بي ام دبليو 528,2015,أسود ميتالك ,2000.0,5.0,120000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6533,63000.0,فولكسفاجن بولو,2017,أسود ,1200.0,5.0,98000.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,0,1,0,1,1,1,1
6534,115115.0,فولكسفاجن جولف,2017,أبيض ,1400.0,5.0,107000.0,3.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,1,1,1,1,1
6535,71000.0,فولكسفاجن جولف,2011,فيراني ,1400.0,5.0,130000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,0,1,1,1,1
6536,41000.0,هونداي فيرنا,2007,أبيض عاجي ,1600.0,5.0,135.0,3.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6537,78000.0,هونداي توسان,2014,فضي ,2000.0,5.0,1032.0,2.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6540,70000.0,مرسيدس باص ,2006,أبيض ,2005.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,0,0,0,0,0,0,0,0
6541,35000.0,فولكسفاجن GTI,2007,أسود ,2000.0,5.0,160000.0,7.0,خصوصي ,نمرة صفراء ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,1,1,1,1,1
6542,43000.0,كيا برايد,2008,سكني ,1600.0,5.0,144000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,0,1,1,1,1
6543,72000.0,سكودا 2020 ,2020,رمادي ,1000.0,5.0,100000.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,0,0,0,0,0,0,0,0
6544,16000.0,دايو لانوس,2001,أبيض ,1500.0,5.0,20000.0,6.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
6545,123000.0,فولكسفاجن t-cross,2020,أسود ميتالك ,1000.0,5.0,6500.0,0.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6546,46000.0,سكودا فابيا,2013,فضي ,1200.0,5.0,46000.0,4.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,0,0,0,1,1,1,0
6547,33000.0,أفيكو 50C13,2004,أبيض ,2800.0,7.0,65000.0,1.0,تجاري ,فلسطينية ,ديزل ,عادي ,الكتروني ,0,0,0,0,0,0,0,0
6548,57000.0,سكودا 2014,2014,أبيض عاجي ,1600.0,5.0,65000.0,2.0,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
6549,10000.0,ميتسوبيشي لانسر,1999,أبيض ,1200.0,5.0,297423.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,0,0,1,0,1,1,1,0
6550,169000.0,سكودا سوبيرب,2019,رمادي ,2000.0,5.0,140000.0,2.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6551,41000.0,هونداي توسان,2007,سكني ,2000.0,5.0,194000.0,2.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,0
6552,75000.0,بي ام دبليو 2006,2006,أخضر ,2500.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6553,150000.0,مرسيدس C200,2015,سكني ,2000.0,5.0,158000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
6554,60000.0,فولكسفاجن بولو,2014,أسود ,1200.0,5.0,100000.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,1,1,0,0,1,1,1
6556,69500.0,بيجو بارتنر,2016,أبيض ,1600.0,7.0,65000.0,2.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
6557,55000.0,سكودا اوكتافيا,2009,زيتي ,1900.0,4.0,65000.0,2.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,0,1,0,0,1,1,0
6558,82000.0,سكودا اوكتافيا,2016,أحمر ,1600.0,5.0,160.0,1.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,0,1,0,1,1,1,1
6559,12000.0,سوبارو عريض,1987,أزرق سماوي ,1600.0,5.0,75000.0,7.0,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,0,1,1,0,1,0,0,0
6560,60000.0,كيا بيكانتو,2019,بيج ,1000.0,5.0,40000.0,0.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
6562,65000.0,فورد ترانزيت,2008,برتقالي ,2400.0,8.0,0.0,0.0,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,0,0,0,0,0,0,1,0
